id;dc_source;dc_title;foi_nrPages;foi_fairiscoreVersions;foi_fairiscore_v2
nl.mnre1013.2e-b.2024.243.doc.1;https://open.overheid.nl/documenten/3db9c977-c878-4bba-a92d-55c5d379c299/file;Beslisnota bij Beantwoording vragen over het bericht dat een medeweker van de Nederlandse ambassade in Jemen is gearresteerd;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1013.2e-b.2024.692.doc.1;https://open.overheid.nl/documenten/8e42e9df-468e-4835-b5e8-916dd8c01e5b/file;Beslisnota bij Kamerbrief inzake nazending Feitelijke vragen begrotingsbehandeling BHO en aanpassing jaarrapport exportcontrole 2023;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.51.doc.1;https://open.overheid.nl/documenten/8bf39750-84a5-4ae5-9a4c-1e8296066834/file;Beslisnota bij verzoek voor deelname besloten technische briefing inzake uitvoeringstoets Tijdelijke wet;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.206.doc.1;https://open.overheid.nl/documenten/6e80ca40-8d40-4403-afd9-39e34e0e9ac3/file;Beslisnota bij fiche 1 Aanbeveling routekaart voor post-quantumcryptografie;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1018.2e-b.2024.198.doc.1;https://open.overheid.nl/documenten/3888763c-4f66-431a-8237-0a0f4cda153f/file;2024 10 28 Beslisnota bij Reactie op brief _Nadere vragen inzake locatiekeuze nieuw radarstation Herwijnen_;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1182.2e-b.2024.100.doc.1;https://open.overheid.nl/documenten/51fba001-05ba-4e5d-bd4c-4e36b0cdf394/file;89968152.Beslisnota bij Stand van zaken van de nieuw te bouwen kerncentrales;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1153.2e-b.2024.84.doc.1;https://open.overheid.nl/documenten/f57f15f1-2557-4fdf-ae90-2c4bb40a064d/file;53332873.Beslisnota Verzamelbrief diverse visserij onderwerpen;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1018.2e-b.2024.221.doc.1;https://open.overheid.nl/documenten/dc161d66-a8bb-43bf-8fc9-81d65385e71a/file;2024 12 10 Beslisnota Verslag RBZ Defensie 19 november 2024;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1182.2e-b.2024.145.doc.1;https://open.overheid.nl/documenten/69b425e1-a659-42a1-a46d-df2fa4435af3/file;94343169 Beslisnota Kamerbrief Toekomst van de SDE__;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1058.2e-b.2024.42.doc.1;https://open.overheid.nl/documenten/dpc-6a8d5882708b707d452f648cbb52d0b1bc9c43c9/pdf;tk-beslisnota-bij-aanbiedingsbrief-voorhangprocedure-eerste-en-tweede-kamer-voor-het-indexeringsbesluit-verkeersboetes-2025;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1130.2e-b.2024.144.doc.1;https://open.overheid.nl/documenten/dpc-2d0fd1e77dde2b1013391e14c974f29268fef184/pdf;onderliggende-beslisnota-kamervragen-chinese-luchtvaartmaatschappijen-over-rusland;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1073.2e-b.2024.376.doc.1;https://open.overheid.nl/documenten/5ec4767d-addc-4c22-b241-84c100cffbc2/file;Openbaarmaking beslisnota - Verzamelbrief Pensioenonderwerpen najaar 2024_Geredigeerd;8.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1025.2e-b.2024.829.doc.1;https://open.overheid.nl/documenten/e9b6c2da-4c1b-4c15-823f-da9fb8b82843/file;Beslisnota bij Kamerbrief over Stand van zakenbrief moties en toezeggingen kerstreces 2024;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1130.2e-b.2024.79.doc.1;https://open.overheid.nl/documenten/dpc-3b3e0ad18f29f074422e48d73c96948b594e9e55/pdf;bijlage-1-onderliggende-beslisnota-aanbieding-besluit-toestemming-archiefbescheiden-bijlmervliegramp;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1018.2e-b.2024.9.doc.1;https://open.overheid.nl/documenten/bb3f1a87-0c6b-47e4-b396-1e820dc2cfc3/file;2024 01 23 Beslisnota beantwoording feitelijke vragen OB_ DMF_ DPO en SVD;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1130.2e-b.2024.101.doc.1;https://open.overheid.nl/documenten/dpc-8369665713de1ba0914e57972e0dbb5aa7a366c7/pdf;bijlage-1-onderliggende-beslisnota-kamerbrief-appreciatie-gewijzigde-motie-leden-van-dijk-en-vedder;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1073.2e-b.2024.333.doc.1;https://open.overheid.nl/documenten/1528b887-2ba5-4137-9900-933d8953db80/file;Openbaarmaking beslisnota Nota naar aanleiding van het verslag 36578 Wetsvoorstel verlenging pensioentransitie_Geredigeerd;6.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1090.2e-b.2024.46.doc.1;https://open.overheid.nl/documenten/e3365103-9547-4ae8-acba-f41e86077068/file;Beslisnota Geannoteerde agenda Eurogroep en informele Ecofin 23-24 februari 2024;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1025.2e-b.2024.891.doc.1;https://open.overheid.nl/documenten/8c8ce2ac-0abb-41df-b17b-0cdc172f47bc/file;Beslisnota bij Kamerbrief over aanpak dakloosheid;3.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1034.2e-b.2024.373.doc.1;https://open.overheid.nl/documenten/87852e2d-1ce3-4d06-86a6-26ac4a3ac038/file;Beslisnota bij Kamerbrief over jaarlijkse huurverhoging voor gereguleerde huurcontracten;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1130.2e-b.2024.84.doc.1;https://open.overheid.nl/documenten/dpc-bfec19a3bd44b255d238667b205725ec004e7612/pdf;bijlage-1-onderliggende-beslisnota-kv-en-stand-van-zaken-en-opvolging-aanbevelingen-ovv-10-jaar-na-het-neerhalen-van-vlucht-mh17;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.403.doc.1;https://open.overheid.nl/documenten/f22f56b1-f2d6-4a0b-b421-87cafe6e3e34/file;Beslisnota bij Kamervragen over het bericht dat Friese gemeenten miljoenen tekortkomen op jeugdzorg;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.336.doc.1;https://open.overheid.nl/documenten/bb98ebea-60d2-4ae6-a453-4e03a28e3d84/file;Beslisnota bij Kamerbrief over verdere ontwikkeling stelsel Algemene Bestuursdienst _ABD_;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1109.2e-b.2024.310.doc.1;https://open.overheid.nl/documenten/dpc-69885e3c2f581a0b769c5e17e4238d4b88acee5a/pdf;definitief-gelakt-beslisnota-s-bij-wv-vaba;40.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1025.2e-b.2024.446.doc.1;https://open.overheid.nl/documenten/ca47d561-9649-4f93-b71a-e748c015e67b/file;Beslisnota bij Kamervragen over het artikel _Zeker negen gezondheidscentra in conflict met commerci_le huisbaas_;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1013.2e-b.2024.593.doc.1;https://open.overheid.nl/documenten/28d52b87-8fec-4847-b030-b1c503d5e2b2/file;Beslisnota bij Kamerbrief inzake verslag van de Europese Raad van 17 en 18 oktober 2024;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1171.2e-b.2024.100.doc.1;https://open.overheid.nl/documenten/b5c1178f-25e3-4f65-8174-73cbb7978c34/file;Beslisnota bij Kamerbrief over Nationale Prestatieafspraken 2024;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.142.doc.1;https://open.overheid.nl/documenten/c9221a9a-d1fa-4f9a-bf35-10f0aba756e6/file;Beslisnota bij Beantwoording vragen over de steun voor een verklaring over UNRWA;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1153.2e-b.2024.79.doc.1;https://open.overheid.nl/documenten/fe1c31a5-874a-4eab-bafd-37b23c6a7528/file;45748705.Beslisnota bij Kamerbrief informatieverzoek IA NHV;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1153.2e-b.2024.337.doc.1;https://open.overheid.nl/documenten/622b09af-1526-4315-9f6b-4e9e3b2cc99a/file;82380770.Beslisnota Beantwoording Kamervragen over _het lijden van dieren bij de slacht_;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.107.doc.1;https://open.overheid.nl/documenten/fc8360dd-dc23-459b-aee7-1f01fd6a9b17/file;Beslisnota bij Beantwoording vragen over de Nederlandse diplomatieke betrekkingen met Afghanistan;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1018.2e-b.2024.18.doc.1;https://open.overheid.nl/documenten/c6f556bf-62a7-4af1-b998-3f704c220d52/file;Beslisnota inzake Geannoteerde agenda bijeenkomst NAVO-ministers van Defensie op 15 februari 2024 in Brussel;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1153.2e-b.2024.372.doc.1;https://open.overheid.nl/documenten/81378ce3-0e69-408e-a2b3-ea8fb248af97/file;87524656.Beslisnota - Kamervragen over bericht Meisje _14_ sloot zichzelf op in hok van rottweiler na brute aanval;1.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1073.2e-b.2024.26.doc.1;https://open.overheid.nl/documenten/afefb7df-f01b-4fb9-b99f-91dd78dbdf68/file;Openbaarmaking beslisnota doorwerken na AOW_Geredigeerd;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1018.2e-b.2024.165.doc.1;https://open.overheid.nl/documenten/0cf52f92-effa-4218-b3ee-c782e5d80b8e/file;2024 08 28 Beslisnota bij Kamerbrief IT storing bij Defensie en andere overheidsdiensten;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1045.2e-b.2024.536.doc.1;https://open.overheid.nl/documenten/51fba001-05ba-4e5d-bd4c-4e36b0cdf394/file;89968152.Beslisnota bij Stand van zaken van de nieuw te bouwen kerncentrales;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.5.doc.1;https://open.overheid.nl/documenten/94ec5f67-077c-487b-9ae9-8c96c198fd19/file;Beslisnota bij Kamerbrief over ramendement NPS wetsvoorstel;4.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1073.2e-b.2024.63.doc.1;https://open.overheid.nl/documenten/fec71a2d-5796-4cdb-b28a-4380042d34c5/file;Openbaarmaking beslisnota - Dispensatie E-commerce van cao Levensmiddelenbedrijf_Geredigeerd;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1018.2e-b.2024.120.doc.1;https://open.overheid.nl/documenten/df5ce456-6cb0-41c4-a22c-6d3bd2d1b2d1/file;2024 06 27 Beslisnota bij Beantwoording vragen van het lid Boswijk _CDA_ over luchtverdediging voor Oekra_ne;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.573.doc.1;https://open.overheid.nl/documenten/e090ebb1-c442-4e8d-8790-9f535b53d9a7/file;95891748.Beslisnota bij Kamerbrief verwerking kritieke grondstoffen;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.67.doc.1;https://open.overheid.nl/documenten/696385ec-d765-45d3-8f73-f3ea35f9f38d/file;Beslisnota bij Kamerbrief inzake BZ kwartaalrapportage EU-wetgevingsonderhandelingen Q4 2023;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1130.2e-b.2024.245.doc.1;https://open.overheid.nl/documenten/dpc-dc3b077c70d831ad347a040ba94f64b6fa640578/pdf;bijlage-1-onderliggende-beslisnota-kamerbrief-verdwijnen-parkeerplaatsen-binnenstad;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1058.2e-b.2024.138.doc.1;https://open.overheid.nl/documenten/dpc-bccee8b7501c919e5f0a9c5d4de4d2ebb0ddc732/pdf;tk-beslisnota-bij-toezeggingen-op-het-dossier-mensenhandel;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1130.2e-b.2024.200.doc.1;https://open.overheid.nl/documenten/dpc-f468681c6afe0dbc3f6459bf82446d186f9a35e0/pdf;bijlage-1-onderliggende-beslisnota-kamerbrief-voortgangsrapportage-up-waddengebied-02-10-2024;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.22.doc.1;https://open.overheid.nl/documenten/cd2141e5-a2b8-43a7-ba84-421776388a67/file;Beslisnota bij fiche 3 - Herziening van de Richtlijn pakketreizen;4.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1045.2e-b.2024.343.doc.1;https://open.overheid.nl/documenten/b5f32c2a-856a-4166-828d-9f00ba4d566f/file;52705986.Beslisnota Beantwoording Kamervragen lid Erkens over kernenergie;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1045.2e-b.2024.306.doc.1;https://open.overheid.nl/documenten/eac3b5cf-4b02-4de2-9e8b-7a8b1a6bf7c9/file;45933696.Beslisnota verslag informele Toerismeraad 19-20 februari 2024;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1109.2e-b.2024.248.doc.1;https://open.overheid.nl/documenten/dpc-0e626adf8d013c13818f61e6bc2b1b2d41bdc262/pdf;beslisnota-bij-periodieke-kamerbrief-onderwijshuisvesting-najaar-2024;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1073.2e-b.2024.296.doc.1;https://open.overheid.nl/documenten/551cb836-1d7d-4fde-b135-46eed0d1ef90/file;Openbaarmaking Beslisnota - Beantwoording Kamervragen over nieuwe problemen bij UWV_Geredigeerd;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1109.2e-b.2024.21.doc.2;https://open.overheid.nl/documenten/dpc-520c9cbc44db8d8cc2cae6f85f6f78f1fa4aa594/pdf;bundel;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1034.2e-b.2024.506.doc.1;https://open.overheid.nl/documenten/b81f4c1c-a04d-4db3-b71e-2a29f9700bb6/file;Beslisnota bij Reactie op ADR rapportage chatarchivering bewindspersonen en vervolgstappen;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.603.doc.1;https://open.overheid.nl/documenten/bf717f00-c238-4f57-84d5-4bb0e68fae25/file;Beslisnota Beantwoording Kamervragen van het lid Dijk _SP_ over private equity in de accountancy;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1025.2e-b.2024.276.doc.1;https://open.overheid.nl/documenten/7f0dc1b8-001e-4f62-8550-949bfe36971c/file;Beslisnota bij Kamerbrief over Monitor Zwangerschap 2023;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1090.2e-b.2024.646.doc.1;https://open.overheid.nl/documenten/adbee216-0304-4d63-afc4-c3cd87d553ad/file;Beslisnota Voorlopige beoordeling RRF betaalverzoeken Polen_ Litouwen en Tsjechi_;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.543.doc.1;https://open.overheid.nl/documenten/1a47bb56-fc6f-4718-8b19-670b20a9dd73/file;Beslisnota bij Kamerbrief over Focusgroepenonderzoek Racisme binnen de Rijksoverheid;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.297.doc.1;https://open.overheid.nl/documenten/f7274e30-17ef-4ed8-b554-cbd70ce2c938/file;Beslisnota Ondertekenen aanbiedingsbrief openbaarmaking Miljoenennota;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.192.doc.1;https://open.overheid.nl/documenten/8f1df791-8351-4a91-aa4f-c183c00a533a/file;Beslisnota bij Antwoorden op Kamervragen _VSO_ over ontwerpregeling evacu_s uit het Midden-Oosten;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.233.doc.1;https://open.overheid.nl/documenten/a60b19e4-e6dd-41df-ba18-41a9ec1e3439/file;Beslisnota bij Kamerbrief Voorhangbrief aanwijzing prestatie verkennend gesprek;5.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1153.2e-b.2024.193.doc.1;https://open.overheid.nl/documenten/0e52e89a-c326-4884-8ff9-acdc405858d7/file;86198607.Beslisnota Beantwoording Kamervragen lid Pierik over champost;1.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1013.2e-b.2024.737.doc.1;https://open.overheid.nl/documenten/2e6212ef-84d7-423e-9256-eca7781c8a92/file;Beslisnota bij Kamerbrief inzake beantwoording nadere vragen over ernstige en systematische schendingen van de mensenrechten in Iran;3.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1013.2e-b.2024.772.doc.1;https://open.overheid.nl/documenten/e541e1fa-fe37-4dac-8bfa-80c6eda216cc/file;Beslisnota bij Kamerbrief inzake uitstel twee Periodieke Rapportages;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1153.2e-b.2024.507.doc.1;https://open.overheid.nl/documenten/081a6477-6cc9-49b0-846c-e1759ef4b379/file;89696242.Beslisnota bij Kamerbrief herziening pachtregelgeving;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.493.doc.1;https://open.overheid.nl/documenten/26cc3126-9bf5-4ce3-9166-308ad3957061/file;87374165.Beslisnota Beantwoording Kamervragen over het artikel Koninklijke Horeca Nederland vordert 1_3 miljoen van failliet bedrijf Beljaarts;1.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1171.2e-b.2024.34.doc.1;https://open.overheid.nl/documenten/7c9828f3-1d64-4fe5-8836-627c1add8888/file;Beslisnota bij Beantwoording vragen inzake Voorontwerp Nota Ruimte en reflecties PBL en CRa ruimtelijke voorstellen provincies _Kamerstuk 29435_ nr. 267_;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1162.2e-b.2024.29.doc.1;https://open.overheid.nl/documenten/dpc-8157586b42781c278966b81f6da475355d4835bb/pdf;tk-beslisnota-bij-beslis-en-vertrekmoratorium-syrie;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1171.2e-b.2024.71.doc.1;https://open.overheid.nl/documenten/0b843cb7-2795-46e0-b468-d9d51477a1e8/file;Beslisnota bij Kamerbrief inzake Leennormen Hypothecair Krediet 2025;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.6.doc.1;https://open.overheid.nl/documenten/74cd824a-fb2d-47ef-8968-8758cbd49891/file;Beslisnota bij Beantwoording vragen over de veroordeling van Nobelprijswinnaar Muhammad Yunus in Bangladesh;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1109.2e-b.2024.99.doc.2;https://open.overheid.nl/documenten/dpc-ab5149bf4bc6a705243774c80e4ba7792793a5b5/pdf;bundel;4.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1109.2e-b.2024.149.doc.1;https://open.overheid.nl/documenten/dpc-dc087dc84f070e0f8ee462c6e711c740ad7ff200/pdf;beslisnota-bij-antwoord-op-schriftelijke-vragen-leden-dijk-en-van-kent-beiden-sp-over-het-stopzetten-van-het-programma-schoolmaaltijden;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1073.2e-b.2024.197.doc.1;https://open.overheid.nl/documenten/23d39232-37f5-4633-b3f4-cac27b477a6c/file;Openbaarmaking Beslisnota - Geannoteerde agenda Formele Raad WSB 16 juli 2024_Geredigeerd;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1025.2e-b.2024.177.doc.1;https://open.overheid.nl/documenten/cd1140fd-1a57-4acb-b403-4e5c2909f049/file;Beslisnota bij Kamerbrief over Ontwikkelingen rond lichaamsmateriaal;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1090.2e-b.2024.502.doc.1;https://open.overheid.nl/documenten/708b8925-d96f-4f85-ad03-6acc3acb83e9/file;Beslisnota - Verslag Eurogroep en informele Ecofinraad 13 en 14 september 2024;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.607.doc.1;https://open.overheid.nl/documenten/62e76aec-c6a6-48bb-bc33-7cd3d65abe45/file;Beslisnota bij Kamerbrief Appreciatie gewijzigd amendement Ceder;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.132.doc.1;https://open.overheid.nl/documenten/f87fa33a-0df6-472c-9349-51acb545d0bb/file;Beslisnota bij Kamerbrief over aanbieding rapport Dit is mijn verhaal en reactie motie Grinwis c.s.;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.293.doc.1;https://open.overheid.nl/documenten/f7ee873c-7dfb-4c86-9df8-2205f91df802/file;Beslisnota bij beantwoording vragen van het lid Beckerman _SP_ over het bericht _Groter brandgevaar bij flexwoningen en verduurz-...-7fafd0c;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.196.doc.1;https://open.overheid.nl/documenten/714e748f-3c8d-4fe0-b94f-81c843b2a90f/file;Beslisnota Antwoorden op Kamervragen over mogelijke fraude met HVF-middelen;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.642.doc.1;https://open.overheid.nl/documenten/6d8a906a-5d30-4b06-bc4c-6c0d11392a8e/file;Beslisnota bij Standen van uitvoering BZK 2023;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.547.doc.1;https://open.overheid.nl/documenten/73953567-77f6-4a8a-afd5-ff95cccb815a/file;Beslisnota beantwoording vragen SO rapport _Naar een toekomstbestendige energiebelasting_;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1109.2e-b.2024.52.doc.1;https://open.overheid.nl/documenten/dpc-e37bf0e063c27ff1357872da17d624677170c752/pdf;beslisnota-bij-kamerbrief-verslag-kennismissie-caribisch-gebied;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.436.doc.1;https://open.overheid.nl/documenten/4cd755b0-cc09-4d2a-a527-a1ffd9d1f004/file;Beslisnota bij Kamerbrief inzake BZ kwartaalrapportage EU-wetgevingsonderhandelingen Q1 2024;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1153.2e-b.2024.292.doc.1;https://open.overheid.nl/documenten/3a1fb037-ea91-4f7a-9b20-1518401325d3/file;52485667.Beslisnota bij beantwoording vragen over het aantreffen van de werkzame stof dinoterb in oppervlaktewater;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1109.2e-b.2024.17.doc.1;https://open.overheid.nl/documenten/dpc-d707814a519dd7ef6b0bcdec65bdbcabe43a1c2f/pdf;beslisnota-s-bij-kabinetsreactie-onderzoek-naar-controleproces-uitwonendenbeurs;15.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.473.doc.1;https://open.overheid.nl/documenten/19638569-23af-401d-9965-09f56e99edb0/file;Beslisnota_s FIN Implementatie gewijzigd Eurovignetverdrag ondertekening memorie van toelichting;12.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1162.2e-b.2024.9.doc.1;https://open.overheid.nl/documenten/dpc-a2adf0f96d3a8f5188f51780a1c65d77c3b718e8/pdf;tk-beslisnota-bij-voortgang-aanpak-overlastgevende-asielzoekers;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.512.doc.1;https://open.overheid.nl/documenten/2c8968a7-af04-4601-97f9-30e7176e9013/file;86935890.Beslisnota Commissieverzoek om reactie op brief Stichting Urgenda en reactie op brief Stichting Urgenda;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1018.2e-b.2024.141.doc.1;https://open.overheid.nl/documenten/71c81a9f-a294-451d-b43e-06bb4f3c347e/file;2024 06 10 Beslisnota bij D-brief project Vervanging Tactische Luchttransport Capaciteit;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1034.2e-b.2024.88.doc.1;https://open.overheid.nl/documenten/5dff7bdf-37b7-4e5c-acb4-75f1224a5e1a/file;Beslisnota bij Antwoorden op Kamervragen over het artikel _De bouw van snelle flexwoningen ligt mijlenver achter op schema_;4.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1073.2e-b.2024.47.doc.1;https://open.overheid.nl/documenten/2147cdcd-54c1-4a9e-9ff7-aee2a29d122c/file;Openbaarmaken beslisnota kamervragen_Geredigeerd;4.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1045.2e-b.2024.557.doc.1;https://open.overheid.nl/documenten/acbf01f3-4538-4ce2-b091-740e3741a8d1/file;88706513.Beslisnota Interim-auditrapport EZ_ KGG en NGF 2024 Auditdienst Rijk;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1018.2e-b.2024.104.doc.1;https://open.overheid.nl/documenten/13557347-61cf-4561-878c-2939c8fb6455/file;2024 05 13 Beslisnota bij Kamerbrief Rehabilitatie drie mariniers in Pakisaji-zaak;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.186.doc.1;https://open.overheid.nl/documenten/93432d42-4c7e-47f3-949a-2ffb1ae9e180/file;45652024.Beslisnota Versterkte samenwerking voor realisatie versnelling gaswinning Noordzee;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1013.2e-b.2024.43.doc.1;https://open.overheid.nl/documenten/5b290af5-e724-45a7-9ee6-a784e09dae84/file;Beslisnota bij Beantwoording vragen over het rapport van DBIO aangaande investeringen in nederzettingen op de Westelijke Jordaanoever;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1130.2e-b.2024.261.doc.1;https://open.overheid.nl/documenten/dpc-1a438cb4b73400c7cc6919919d7085cdd0e57f41/pdf;bijlage-1-onderliggende-beslisnota-kamerbrief-wijziging-besluit-melden-zzs-in-afval;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1130.2e-b.2024.224.doc.1;https://open.overheid.nl/documenten/dpc-bb6ae56265a21e72410029c7b64887a46514b8f6/pdf;bijlage-1-beslisnota-kamerbrief-signaalrapportage-ilt;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1058.2e-b.2024.159.doc.1;https://open.overheid.nl/documenten/dpc-066b57225b9e43829438413f9c5939a41cdb6e81/pdf;tk-beslisnota-bij-tk-aanbiedingsbrief-wodc-onderzoek-;6.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1034.2e-b.2024.357.doc.1;https://open.overheid.nl/documenten/a12f7a22-ff64-44a7-88a5-0443fe6d643e/file;Beslisnota bij Antwoorden op Kamervragen over het bericht _VVD pleit voor Duits huurplafond als alternatief voor reguleren woninghuren__gelakt;1.0;"{""v1"": 1, ""v2"": 1}";1
